"logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
1.38111822117889,8.96342655671875,30.4579348780545,3.37987988016053e-06,9.20120948595494e-05,5.05465229707831,"ACADVL"
1.65542486264187,3.64801422469509,30.4551090153876,3.38122640327024e-06,9.20120948595494e-05,5.05417320622339,"ZNF226"
1.91998003013877,5.2971446401141,30.4376674784094,3.38955192663388e-06,9.21701263497226e-05,5.05121518421411,"REST"
0.507822895212926,5.90282141877749,30.4037068945146,3.40583516828956e-06,9.2544152186018e-05,5.04545054712954,"MLX"
1.15222836601789,6.30314281661858,30.3771097289762,3.41865512348856e-06,9.27848348520163e-05,5.04093115128132,"ELOVL5"
-2.05219473894235,6.05877087216415,-30.3748172065984,3.4197629085372e-06,9.27848348520163e-05,5.0405414134616,"BNIPL"
3.27570111946549,1.75649030145734,30.3564026242696,3.42867719262988e-06,9.29577880944046e-05,5.0374097558402,"NTNG1"
1.40918337891062,4.93797465542042,30.3306041503471,3.44121409959082e-06,9.32024460077124e-05,5.03301905174676,"RSF1"
1.95274860245356,5.83039474042154,30.3273610251569,3.44279410405255e-06,9.32024460077124e-05,5.03246682271689,"TM4SF19"
1.09439868989442,7.31048267928397,30.3078800122536,3.45230379470878e-06,9.33225769252974e-05,5.02914836971996,"PAFAH1B1"
2.24127876534836,4.65083129400629,30.3078242514715,3.45233106081398e-06,9.33225769252974e-05,5.02913886809297,"SH3RF1"
2.28607343898353,5.88067332093151,30.3001666109634,3.45607804058776e-06,9.33355900799637e-05,5.02783383550525,"LRIF1"
2.32460879446826,5.91041655170141,30.2940816967558,3.4590590359858e-06,9.33355900799637e-05,5.02679658686868,"NFKB1"
-1.53511938943757,6.61237652635258,-30.2912186974979,3.46046271245351e-06,9.33355900799637e-05,5.02630847868102,"KLK11"
2.42712107320141,4.07979961692668,30.2773946278208,3.46725027857996e-06,9.33880835691014e-05,5.02395096231464,"ZNF37A"
2.16937257309767,4.25991053378123,30.2768623168865,3.46751196880984e-06,9.33880835691014e-05,5.02386016127234,"CLCN6"
2.74077023704494,2.5374286426105,30.2503366978773,3.48058312232437e-06,9.33881292427255e-05,5.0193333532817,"ENSG00000273565"
1.35471362578743,5.59529001632689,30.2456873280177,3.48288045817115e-06,9.33881292427255e-05,5.01853947781405,"MED21"
1.66186722867349,7.07697735421694,30.2440064386925,3.48371147472984e-06,9.33881292427255e-05,5.01825243645433,"YTHDF2"
1.27563062801639,4.47929022238029,30.2433057877545,3.48405794233131e-06,9.33881292427255e-05,5.01813278312742,"SAMTOR"
1.92997655800349,5.98109798424069,30.2396311743335,3.48587571098858e-06,9.33881292427255e-05,5.01750520576698,"SFXN3"
4.17414706857031,6.98564894231003,30.2363901504167,3.4874799594548e-06,9.33881292427255e-05,5.01695161443044,"FOS"
1.96083799637754,7.1210970367671,30.2328910807261,3.48921295641952e-06,9.33881292427255e-05,5.01635387792693,"ADM"
0.815070679375428,5.96398993807334,30.2323592096632,3.48947647094971e-06,9.33881292427255e-05,5.0162630135745,"TMED4"
1.67897684086129,4.17939109209443,30.2303395488586,3.49047733133107e-06,9.33881292427255e-05,5.01591796153955,"CYBC1"
0.933382065858069,6.01828593174325,30.2243981517243,3.49342369183881e-06,9.33986855697534e-05,5.01490275601771,"ABITRAM"
3.25022954844636,1.88961384066531,30.214399380595,3.49838903442015e-06,9.34123476096539e-05,5.01319380097461,"AMH"
4.51204383136632,3.00725504343613,30.2130917129257,3.49903905829992e-06,9.34123476096539e-05,5.01297025567266,"SLC44A4"
-1.13262199891305,8.48213962253756,-30.2028640156675,3.50412824088947e-06,9.34800275107838e-05,5.01122148886472,"RPL35A"
4.97049092703821,2.66088508138334,30.1846452060825,3.51321630164363e-06,9.35973710598295e-05,5.00810485439283,"CYLD-AS1"
1.07500201883789,5.27471031707769,30.1837944905546,3.51364137144356e-06,9.35973710598295e-05,5.00795927755848,"ZNF609"
1.33207225332861,8.75985349030209,30.1776602195965,3.51670830554984e-06,9.36109386846762e-05,5.00690943805571,"JUN"
-3.95492022862661,6.10862257932296,-30.1632371573676,3.5239323575351e-06,9.37350641120219e-05,5.00444015637804,"IFI27"
2.52926217417467,1.54886512646575,30.1444685944076,3.53336030853985e-06,9.38289301543453e-05,5.00122507751892,"ENSG00000264635"
1.12011495949122,6.94480121021487,30.136764891345,3.53723907203044e-06,9.38289301543453e-05,4.9999048232778,"TRIP12"
1.92457238729321,5.33852004649454,30.1357215637655,3.53776478351462e-06,9.38289301543453e-05,4.99972599179491,"MBD6"
1.37916993985693,7.03599044096757,30.1271496316054,3.5420876489234e-06,9.38289301543453e-05,4.99825647768295,"ARPP19"
